,title,Price,Mileage(miles),Registration_Year,Previous Owners,Fuel type,Body type,Engine,Gearbox,Doors,Seats,Emission Class,Has_Service_History,Mileage,Car_Age,Engine_Bin,Mileage_per_Year,Log_Price,Log_Mileage,Age_Band,title_lower,Is_Premium,Brand,Model,Usage_Level,Expected_Mileage,Mileage_Delta,Owners_per_Year,Price_per_Seat,Price_per_Year_Age,Door_Category,Is_Family_Car,Brand_Avg_Price,Model_Avg_Price,Engine_per_Seat,Car_Age_Squared,Premium_Age
823,Peugeot 308 SW,9600,56984,2016,4,Diesel,Estate,1.6,Manual,5.0,5.0,Euro 6,0,56984,7,Medium (1.4–2.0L),8140.571428571428,9.169518377455928,10.95052580565819,6-10,peugeot 308 sw,0,Peugeot,308 SW,Normal,63000,-6016,0.5714285714285714,1920.0,1200.0,Family,1,5463.955102040816,9600.0,0.32,49,0
824,Honda Cr-v,2775,115961,2007,3,Diesel,SUV,2.2,Manual,5.0,5.0,Euro 4,0,115961,16,Large (2.0–3.0L),7247.5625,7.928406026180535,11.66100920666174,10+,honda cr-v,0,Honda,Cr-v,Normal,144000,-28039,0.1875,555.0,163.23529411764707,Family,1,3825.2115384615386,5059.888888888889,0.44000000000000006,256,0
825,Ford KA,1499,52000,2008,3,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 4,1,52000,15,Small (≤1.4L),3466.6666666666665,7.312553498102598,10.858998997563564,10+,ford ka,0,Ford,KA,Low,135000,-83000,0.2,299.8,93.6875,Small,1,4866.40931372549,2236.15,0.26,225,0
826,Volkswagen Scirocco,5950,87000,2008,1,Petrol,Hatchback,2.0,Automatic,3.0,4.0,Euro 4,0,87000,15,Medium (1.4–2.0L),5800.0,8.691146498539675,11.37366339763672,10+,volkswagen scirocco,0,Volkswagen,Scirocco,Normal,135000,-48000,0.06666666666666667,1487.5,371.875,Small,0,6555.732824427481,5137.222222222223,0.5,225,0
827,SEAT Ibiza,3295,84131,2012,4,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5,0,84131,11,Small (≤1.4L),7648.272727272727,8.100161446936607,11.340130386840555,10+,seat ibiza,0,Seat,Ibiza,Normal,99000,-14869,0.36363636363636365,659.0,274.5833333333333,Family,1,4776.627118644068,3965.911111111111,0.27999999999999997,121,0
828,Toyota Auris,4490,125998,2015,3,Petrol,Estate,1.3,Manual,5.0,5.0,Euro 6,0,125998,8,Small (≤1.4L),15749.75,8.4096079807363,11.744021312791764,6-10,toyota auris,0,Toyota,Auris,High,72000,53998,0.375,898.0,498.8888888888889,Family,1,5280.310160427807,3195.75,0.26,64,0
829,Nissan Note,6289,74527,2014,3,Petrol,Hatchback,1.2,Automatic,5.0,5.0,Euro 5,1,74527,9,Small (≤1.4L),8280.777777777777,8.746557354543503,11.21891675481818,6-10,nissan note,0,Nissan,Note,Normal,81000,-6473,0.3333333333333333,1257.8,628.9,Family,1,6807.666666666667,3334.25,0.24,81,0
830,Vauxhall Mokka,5950,56250,2016,1,Diesel,SUV,1.6,Manual,5.0,5.0,Euro 6,0,56250,7,Medium (1.4–2.0L),8035.714285714285,8.691146498539675,10.937561320066667,6-10,vauxhall mokka,0,Vauxhall,Mokka,Normal,63000,-6750,0.14285714285714285,1190.0,743.75,Family,1,4633.5329670329675,7520.875,0.32,49,0
831,Volkswagen Polo,5500,71000,2010,5,Petrol,Hatchback,1.4,Automatic,5.0,5.0,Euro 5,0,71000,13,Small (≤1.4L),5461.538461538462,8.612503371220562,11.170435156023453,10+,volkswagen polo,0,Volkswagen,Polo,Normal,117000,-46000,0.38461538461538464,1100.0,392.85714285714283,Family,1,6555.732824427481,5863.78125,0.27999999999999997,169,0
832,MINI Hatch,7999,45000,2015,3,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 6,0,45000,8,Small (≤1.4L),5625.0,8.987071812848821,10.714417768752456,6-10,mini hatch,0,Mini,Hatch,Normal,72000,-27000,0.375,1999.75,888.7777777777778,Small,0,6480.1752577319585,6124.846153846154,0.3,64,0
833,Peugeot 307,2490,38563,2007,2,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4,0,38563,16,Small (≤1.4L),2410.1875,7.820037989458753,10.56004854652803,10+,peugeot 307,0,Peugeot,307,Low,144000,-105437,0.125,498.0,146.47058823529412,Family,1,5463.955102040816,1983.75,0.27999999999999997,256,0
834,Ford Focus,798,140599,2008,3,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4,0,140599,15,Medium (1.4–2.0L),9373.266666666666,6.682108597449809,11.853667145957875,10+,ford focus,0,Ford,Focus,Normal,135000,5599,0.2,159.6,49.875,Family,1,4866.40931372549,4982.664596273292,0.32,225,0
835,Vauxhall Corsa,10698,22782,2020,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6,0,22782,3,Small (≤1.4L),7594.0,9.277812087091196,10.033726029459856,0-3,vauxhall corsa,0,Vauxhall,Corsa,Normal,27000,-4218,1.0,2139.6,2674.5,Family,1,4633.5329670329675,4975.198198198198,0.24,9,0
836,BMW 3 Series,19800,69690,2019,1,Petrol Plug-in Hybrid,Saloon,2.0,Automatic,4.0,5.0,Euro 6,0,69690,4,Medium (1.4–2.0L),17422.5,9.893437216682626,11.151812114432564,3-6,bmw 3 series,1,Bmw,3 Series,High,36000,33690,0.25,3960.0,3960.0,Sedan,1,8348.596226415095,7892.3490566037735,0.4,16,4
837,Vauxhall Astra GTC,4995,91000,2014,3,Petrol,Coupe,1.6,Manual,3.0,5.0,Euro 5,0,91000,9,Medium (1.4–2.0L),10111.111111111111,8.516192691082654,11.418614785498987,6-10,vauxhall astra gtc,0,Vauxhall,Astra GTC,Normal,81000,10000,0.3333333333333333,999.0,499.5,Small,1,4633.5329670329675,4808.111111111111,0.32,81,0
838,BMW 1 Series,9200,48650,2015,4,Petrol,Hatchback,1.5,Manual,3.0,5.0,Euro 6,0,48650,8,Medium (1.4–2.0L),6081.25,9.126958763037132,10.792407087614151,6-10,bmw 1 series,1,Bmw,1 Series,Normal,72000,-23350,0.5,1840.0,1022.2222222222222,Small,1,8348.596226415095,5986.63829787234,0.3,64,8
839,KIA Picanto,4490,12500,2012,1,Petrol,Hatchback,1.0,Manual,3.0,5.0,Euro 5,0,12500,11,Small (≤1.4L),1136.3636363636363,8.4096079807363,9.433483923290392,10+,kia picanto,0,Kia,Picanto,Low,99000,-86500,0.09090909090909091,898.0,374.1666666666667,Small,1,7702.641975308642,3479.875,0.2,121,0
840,Hyundai i20,5999,27500,2014,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5,0,27500,9,Small (≤1.4L),3055.5555555555557,8.699348067653093,10.221941283654663,6-10,hyundai i20,0,Hyundai,i20,Low,81000,-53500,0.3333333333333333,1199.8,599.9,Family,1,4997.118279569892,3352.9583333333335,0.24,81,0
841,BMW 1 Series,2599,83800,2006,1,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 4,0,83800,17,Medium (1.4–2.0L),4929.411764705882,7.8628820346414905,11.336188286470174,10+,bmw 1 series,1,Bmw,1 Series,Low,153000,-69200,0.058823529411764705,519.8,144.38888888888889,Family,1,8348.596226415095,5986.63829787234,0.32,289,17
842,Ford Fiesta,1950,170000,2010,3,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 5,0,170000,13,Medium (1.4–2.0L),13076.923076923076,7.575584651557793,12.043553716032399,10+,ford fiesta,0,Ford,Fiesta,High,117000,53000,0.23076923076923078,390.0,139.28571428571428,Family,1,4866.40931372549,4458.5078125,0.32,169,0
843,Toyota Corolla,1499,109000,2003,6,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4,0,109000,20,Small (≤1.4L),5450.0,7.312553498102598,11.59910316121128,10+,toyota corolla,0,Toyota,Corolla,Normal,180000,-71000,0.3,299.8,71.38095238095238,Family,1,5280.310160427807,5353.285714285715,0.27999999999999997,400,0
844,KIA Soul,2800,80000,2009,2,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 4,0,80000,14,Medium (1.4–2.0L),5714.285714285715,7.937374696163295,11.289781913656018,10+,kia soul,0,Kia,Soul,Normal,126000,-46000,0.14285714285714285,560.0,186.66666666666666,Family,1,7702.641975308642,2261.3333333333335,0.32,196,0
845,Ford Focus,3750,61000,2010,3,Diesel,Hatchback,2.0,Automatic,5.0,5.0,Euro 4,0,61000,13,Medium (1.4–2.0L),4692.307692307692,8.229511118964457,11.018629143155449,10+,ford focus,0,Ford,Focus,Low,117000,-56000,0.23076923076923078,750.0,267.85714285714283,Family,1,4866.40931372549,4982.664596273292,0.4,169,0
846,Hyundai i30,1750,130000,2010,4,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 4,0,130000,13,Small (≤1.4L),10000.0,7.4673710669175595,11.77528972943772,10+,hyundai i30,0,Hyundai,i30,Normal,117000,13000,0.3076923076923077,350.0,125.0,Family,1,4997.118279569892,3320.5238095238096,0.27999999999999997,169,0
847,BMW 3 Series,19800,69690,2019,1,Petrol Plug-in Hybrid,Saloon,2.0,Automatic,4.0,5.0,Euro 6,0,69690,4,Medium (1.4–2.0L),17422.5,9.893437216682626,11.151812114432564,3-6,bmw 3 series,1,Bmw,3 Series,High,36000,33690,0.25,3960.0,3960.0,Sedan,1,8348.596226415095,7892.3490566037735,0.4,16,4
848,KIA Sportage,10198,50028,2016,3,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 6,0,50028,7,Medium (1.4–2.0L),7146.857142857143,9.2299469016151,10.820338127668798,6-10,kia sportage,0,Kia,Sportage,Normal,63000,-12972,0.42857142857142855,2039.6,1274.75,Family,1,7702.641975308642,9053.39393939394,0.32,49,0
849,Vauxhall Corsa,4940,58998,2015,1,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 6,0,58998,8,Small (≤1.4L),7374.75,8.505120610181969,10.985258824008211,6-10,vauxhall corsa,0,Vauxhall,Corsa,Normal,72000,-13002,0.125,988.0,548.8888888888889,Family,1,4633.5329670329675,4975.198198198198,0.27999999999999997,64,0
850,Ford Focus,7250,57000,2014,3,Petrol,Hatchback,1.6,Automatic,5.0,5.0,Euro 5,0,57000,9,Medium (1.4–2.0L),6333.333333333333,8.88875674784872,10.950806546816688,6-10,ford focus,0,Ford,Focus,Normal,81000,-24000,0.3333333333333333,1450.0,725.0,Family,1,4866.40931372549,4982.664596273292,0.32,81,0
851,BMW X1,3290,152000,2011,4,Diesel,SUV,2.0,Automatic,5.0,5.0,Euro 5,0,152000,12,Medium (1.4–2.0L),12666.666666666666,8.098642843759418,11.931635799828413,10+,bmw x1,1,Bmw,X1,High,108000,44000,0.3333333333333333,658.0,253.07692307692307,Family,1,8348.596226415095,8545.214285714286,0.4,144,12
852,Renault Clio,3275,55000,2013,4,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 5,0,55000,10,Small (≤1.4L),5500.0,8.094073148069352,10.915088464214607,6-10,renault clio,0,Renault,Clio,Normal,90000,-35000,0.4,655.0,297.72727272727275,Family,1,5641.379310344828,6176.742857142857,0.24,100,0
853,MINI Hatch,2495,92200,2008,2,Petrol,Hatchback,1.6,Manual,3.0,4.0,Euro 4,0,92200,15,Medium (1.4–2.0L),6146.666666666667,7.822044008185619,11.431715409544685,10+,mini hatch,0,Mini,Hatch,Normal,135000,-42800,0.13333333333333333,623.75,155.9375,Small,0,6480.1752577319585,6124.846153846154,0.4,225,0
854,BMW 3 Series,4495,185000,2012,5,Diesel,Saloon,2.0,Manual,4.0,5.0,Euro 5,0,185000,11,Medium (1.4–2.0L),16818.18181818182,8.410720946905721,12.128111104060462,10+,bmw 3 series,1,Bmw,3 Series,High,99000,86000,0.45454545454545453,899.0,374.5833333333333,Sedan,1,8348.596226415095,7892.3490566037735,0.4,121,11
855,Nissan Pathfinder,3000,135607,2006,5,Diesel,SUV,2.5,Automatic,5.0,7.0,Euro 4,0,135607,17,Large (2.0–3.0L),7976.882352941177,8.006367567650246,11.81751627557492,10+,nissan pathfinder,0,Nissan,Pathfinder,Normal,153000,-17393,0.29411764705882354,428.57142857142856,166.66666666666666,Family,1,6807.666666666667,3000.0,0.35714285714285715,289,0
856,Nissan Note,5500,97000,2014,2,Petrol,Hatchback,1.2,Automatic,5.0,5.0,Euro 5,0,97000,9,Small (≤1.4L),10777.777777777777,8.612503371220562,11.48246625748552,6-10,nissan note,0,Nissan,Note,Normal,81000,16000,0.2222222222222222,1100.0,550.0,Family,1,6807.666666666667,3334.25,0.24,81,0
857,Nissan Juke,4225,108600,2013,1,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 5,0,108600,10,Medium (1.4–2.0L),10860.0,8.348774539791274,11.595426686481972,6-10,nissan juke,0,Nissan,Juke,Normal,90000,18600,0.1,845.0,384.09090909090907,Family,1,6807.666666666667,8598.424242424242,0.32,100,0
858,BMW 1 Series,6995,58264,2013,4,Petrol,Hatchback,1.6,Manual,5.0,5.0,Euro 6,0,58264,10,Medium (1.4–2.0L),5826.4,8.852950887099581,10.972739685897752,6-10,bmw 1 series,1,Bmw,1 Series,Normal,90000,-31736,0.4,1399.0,635.9090909090909,Family,1,8348.596226415095,5986.63829787234,0.32,100,10
859,Vauxhall Insignia,2950,79000,2011,4,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 5,0,79000,12,Medium (1.4–2.0L),6583.333333333333,7.989560449333865,11.27720313144916,10+,vauxhall insignia,0,Vauxhall,Insignia,Normal,108000,-29000,0.3333333333333333,590.0,226.92307692307693,Family,1,4633.5329670329675,3644.3333333333335,0.36,144,0
860,KIA Sportage,10198,50028,2016,3,Petrol,SUV,1.6,Manual,5.0,5.0,Euro 6,0,50028,7,Medium (1.4–2.0L),7146.857142857143,9.2299469016151,10.820338127668798,6-10,kia sportage,0,Kia,Sportage,Normal,63000,-12972,0.42857142857142855,2039.6,1274.75,Family,1,7702.641975308642,9053.39393939394,0.32,49,0
861,Mercedes-Benz A Class,15900,62402,2019,1,Petrol,Hatchback,1.3,Automatic,5.0,5.0,Euro 6,0,62402,4,Small (≤1.4L),15600.5,9.674074388208323,11.041352605125939,3-6,mercedes-benz a class,1,Mercedes,A Class,High,36000,26402,0.25,3180.0,3180.0,Family,1,7747.066666666667,12670.9,0.26,16,4
862,Ford Fiesta,2999,95000,2010,4,Petrol,Hatchback,1.4,Manual,5.0,5.0,Euro 5,0,95000,13,Small (≤1.4L),7307.692307692308,8.00603417874901,11.461632170582678,10+,ford fiesta,0,Ford,Fiesta,Normal,117000,-22000,0.3076923076923077,599.8,214.21428571428572,Family,1,4866.40931372549,4458.5078125,0.27999999999999997,169,0
863,Vauxhall Astra GTC,4250,77700,2014,4,Petrol,Coupe,1.4,Manual,3.0,5.0,Euro 5,0,77700,9,Small (≤1.4L),8633.333333333334,8.354674261918463,11.260610536355738,6-10,vauxhall astra gtc,0,Vauxhall,Astra GTC,Normal,81000,-3300,0.4444444444444444,850.0,425.0,Small,1,4633.5329670329675,4808.111111111111,0.27999999999999997,81,0
864,Vauxhall Corsa,1890,29809,2003,3,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 4,0,29809,20,Small (≤1.4L),1490.45,7.5443321080536885,10.302565640319441,10+,vauxhall corsa,0,Vauxhall,Corsa,Low,180000,-150191,0.15,378.0,90.0,Small,1,4633.5329670329675,4975.198198198198,0.24,400,0
865,Fiat 500,3989,62000,2010,3,Petrol,Hatchback,1.2,Manual,3.0,4.0,Euro 5,1,62000,13,Small (≤1.4L),4769.2307692307695,8.291295851905407,11.03488966402723,10+,fiat 500,0,Fiat,500,Low,117000,-55000,0.23076923076923078,997.25,284.92857142857144,Small,0,4115.359223300971,4646.0,0.3,169,0
866,BMW 3 Series,3995,87000,2005,5,Petrol,Coupe,2.0,Manual,2.0,5.0,Euro 3,0,87000,18,Medium (1.4–2.0L),4833.333333333333,8.292798858200374,11.37366339763672,10+,bmw 3 series,1,Bmw,3 Series,Low,162000,-75000,0.2777777777777778,799.0,210.26315789473685,Coupe,1,8348.596226415095,7892.3490566037735,0.4,324,18
867,BMW 1 Series,3900,105950,2012,2,Diesel,Hatchback,2.0,Manual,5.0,5.0,Euro 5,0,105950,11,Medium (1.4–2.0L),9631.818181818182,8.268731832117737,11.570722563696446,10+,bmw 1 series,1,Bmw,1 Series,Normal,99000,6950,0.18181818181818182,780.0,325.0,Family,1,8348.596226415095,5986.63829787234,0.4,121,11
868,Renault Megane,2495,51200,2008,3,Petrol,Saloon,1.6,Automatic,4.0,5.0,Euro 4,0,51200,15,Medium (1.4–2.0L),3413.3333333333335,7.822044008185619,10.843494811027599,10+,renault megane,0,Renault,Megane,Low,135000,-83800,0.2,499.0,155.9375,Sedan,1,5641.379310344828,3809.8571428571427,0.32,225,0
869,Volkswagen Golf Plus,2490,90960,2008,4,Diesel,Hatchback,1.9,Manual,5.0,5.0,Euro 4,0,90960,15,Medium (1.4–2.0L),6064.0,7.820037989458753,11.418175128424418,10+,volkswagen golf plus,0,Volkswagen,Golf Plus,Normal,135000,-44040,0.26666666666666666,498.0,155.625,Family,1,6555.732824427481,2514.4,0.38,225,0
870,Honda Civic,2250,107000,2006,6,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 4,0,107000,17,Medium (1.4–2.0L),6294.117647058823,7.718685495198466,11.580584113444043,10+,honda civic,0,Honda,Civic,Normal,153000,-46000,0.35294117647058826,450.0,125.0,Family,1,3825.2115384615386,4462.3877551020405,0.36,289,0
871,Vauxhall Corsa,2395,61805,2009,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 4,0,61805,14,Small (≤1.4L),4414.642857142857,7.781138509845015,11.031739546321923,10+,vauxhall corsa,0,Vauxhall,Corsa,Low,126000,-64195,0.21428571428571427,479.0,159.66666666666666,Family,1,4633.5329670329675,4975.198198198198,0.24,196,0
872,Peugeot 207,1299,87000,2008,5,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 4,0,87000,15,Medium (1.4–2.0L),5800.0,7.1693500166706,11.37366339763672,10+,peugeot 207,0,Peugeot,207,Normal,135000,-48000,0.3333333333333333,259.8,81.1875,Family,1,5463.955102040816,1680.4255319148936,0.32,225,0
873,Mercedes-Benz A Class,15900,62402,2019,1,Petrol,Hatchback,1.3,Automatic,5.0,5.0,Euro 6,0,62402,4,Small (≤1.4L),15600.5,9.674074388208323,11.041352605125939,3-6,mercedes-benz a class,1,Mercedes,A Class,High,36000,26402,0.25,3180.0,3180.0,Family,1,7747.066666666667,12670.9,0.26,16,4
874,Vauxhall Corsa,10698,22782,2020,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6,0,22782,3,Small (≤1.4L),7594.0,9.277812087091196,10.033726029459856,0-3,vauxhall corsa,0,Vauxhall,Corsa,Normal,27000,-4218,1.0,2139.6,2674.5,Family,1,4633.5329670329675,4975.198198198198,0.24,9,0
875,Volkswagen Polo,2975,42500,2002,2,Petrol,Hatchback,1.4,Automatic,5.0,5.0,Euro 4,0,42500,21,Small (≤1.4L),2023.8095238095239,7.99799931797973,10.657259354912508,,volkswagen polo,0,Volkswagen,Polo,Low,189000,-146500,0.09523809523809523,595.0,135.22727272727272,Family,1,6555.732824427481,5863.78125,0.27999999999999997,441,0
876,Citroen C1,1750,95811,2011,3,Petrol,Hatchback,1.0,Manual,3.0,4.0,Euro 5,0,95811,12,Small (≤1.4L),7984.25,7.4673710669175595,11.470132779914321,10+,citroen c1,0,Citroen,C1,Normal,108000,-12189,0.25,437.5,134.6153846153846,Small,0,4678.4838709677415,2971.1428571428573,0.25,144,0
877,Ford KA,1595,40000,2007,6,Petrol,Hatchback,1.3,Manual,3.0,5.0,Euro 4,0,40000,16,Small (≤1.4L),2500.0,7.374629015218945,10.596634733096073,10+,ford ka,0,Ford,KA,Low,144000,-104000,0.375,319.0,93.82352941176471,Small,1,4866.40931372549,2236.15,0.26,256,0
878,Citroen C4 Cactus,6399,92000,2016,2,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6,1,92000,7,Small (≤1.4L),13142.857142857143,8.76389700713946,11.429543856031177,6-10,citroen c4 cactus,0,Citroen,C4 Cactus,High,63000,29000,0.2857142857142857,1279.8,799.875,Family,1,4678.4838709677415,6088.0,0.24,49,0
879,Citroen C4,2295,70000,2007,3,Petrol,Hatchback,1.6,Automatic,5.0,5.0,Euro 4,1,70000,16,Medium (1.4–2.0L),4375.0,7.738488122494646,11.156250521031495,10+,citroen c4,0,Citroen,C4,Low,144000,-74000,0.1875,459.0,135.0,Family,1,4678.4838709677415,2179.1111111111113,0.32,256,0
880,SEAT Ibiza,2799,99061,2011,3,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5,0,99061,12,Small (≤1.4L),8255.083333333334,7.937017489515454,11.50349110098326,10+,seat ibiza,0,Seat,Ibiza,Normal,108000,-8939,0.25,559.8,215.30769230769232,Small,1,4776.627118644068,3965.911111111111,0.24,144,0
881,Honda Civic,9198,78691,2018,3,Diesel,Hatchback,1.6,Manual,5.0,5.0,Euro 6,0,78691,5,Medium (1.4–2.0L),15738.2,9.12674134809987,11.273284069543339,3-6,honda civic,0,Honda,Civic,High,45000,33691,0.6,1839.6,1533.0,Family,1,3825.2115384615386,4462.3877551020405,0.32,25,0
882,Vauxhall Corsa,10698,22782,2020,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6,0,22782,3,Small (≤1.4L),7594.0,9.277812087091196,10.033726029459856,0-3,vauxhall corsa,0,Vauxhall,Corsa,Normal,27000,-4218,1.0,2139.6,2674.5,Family,1,4633.5329670329675,4975.198198198198,0.24,9,0
883,Mazda CX-5,4900,127900,2014,3,Diesel,SUV,2.2,Automatic,5.0,5.0,Euro 6,0,127900,9,Large (2.0–3.0L),14211.111111111111,8.496990484098719,11.759003987566935,6-10,mazda cx-5,0,Mazda,CX-5,High,81000,46900,0.3333333333333333,980.0,490.0,Family,1,5383.35294117647,6197.5,0.44000000000000006,81,0
884,Chevrolet Cruze,3495,108000,2011,3,Petrol,Hatchback,1.6,Automatic,5.0,5.0,Euro 5,0,108000,12,Medium (1.4–2.0L),9000.0,8.15908865466791,11.589886506106357,10+,chevrolet cruze,0,Chevrolet,Cruze,Normal,108000,0,0.25,699.0,268.84615384615387,Family,1,3331.6428571428573,3232.5,0.32,144,0
885,Volkswagen Polo,4990,76649,2010,3,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5,0,76649,13,Small (≤1.4L),5896.076923076923,8.515191188745565,11.24699183790044,10+,volkswagen polo,0,Volkswagen,Polo,Normal,117000,-40351,0.23076923076923078,998.0,356.42857142857144,Small,1,6555.732824427481,5863.78125,0.24,169,0
886,MINI Hatch,5995,94000,2015,3,Petrol,Hatchback,1.5,Manual,3.0,4.0,Euro 6,0,94000,8,Medium (1.4–2.0L),11750.0,8.698681067461614,11.451050061252142,6-10,mini hatch,0,Mini,Hatch,Normal,72000,22000,0.375,1498.75,666.1111111111111,Small,0,6480.1752577319585,6124.846153846154,0.375,64,0
887,MINI Convertible,2449,79000,2008,3,Petrol,Convertible,1.6,Manual,2.0,4.0,Euro 3,0,79000,15,Medium (1.4–2.0L),5266.666666666667,7.803435056952168,11.27720313144916,10+,mini convertible,0,Mini,Convertible,Normal,135000,-56000,0.2,612.25,153.0625,Coupe,0,6480.1752577319585,2481.3333333333335,0.4,225,0
888,Mercedes-Benz A Class,5200,120000,2015,3,Diesel,Hatchback,2.1,Manual,5.0,5.0,Euro 6,0,120000,8,Large (2.0–3.0L),15000.0,8.556413904569519,11.695247021764184,6-10,mercedes-benz a class,1,Mercedes,A Class,High,72000,48000,0.375,1040.0,577.7777777777778,Family,1,7747.066666666667,12670.9,0.42000000000000004,64,8
889,Toyota Corolla,13990,42817,2019,1,Petrol Hybrid,Hatchback,1.8,Automatic,5.0,5.0,Euro 6,0,42817,4,Medium (1.4–2.0L),10704.25,9.546098067659527,10.664690498970018,3-6,toyota corolla,0,Toyota,Corolla,Normal,36000,6817,0.25,2798.0,2798.0,Family,1,5280.310160427807,5353.285714285715,0.36,16,0
890,MINI Hatch,9495,61385,2018,1,Petrol,Hatchback,1.5,Manual,3.0,4.0,Euro 6,1,61385,5,Medium (1.4–2.0L),12277.0,9.158520623246385,11.02492078461494,3-6,mini hatch,0,Mini,Hatch,High,45000,16385,0.2,2373.75,1582.5,Small,0,6480.1752577319585,6124.846153846154,0.375,25,0
891,Toyota RAV4,8990,49000,2011,1,Diesel,SUV,2.2,Automatic,5.0,5.0,Euro 5,0,49000,12,Large (2.0–3.0L),4083.3333333333335,9.103868127465667,10.799575577092764,10+,toyota rav4,0,Toyota,RAV4,Low,108000,-59000,0.08333333333333333,1798.0,691.5384615384615,Family,1,5280.310160427807,3924.8333333333335,0.44000000000000006,144,0
892,Hyundai i20,7795,51082,2017,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6,1,51082,6,Small (≤1.4L),8513.666666666666,8.961237781491876,10.841187463647783,3-6,hyundai i20,0,Hyundai,i20,Normal,54000,-2918,0.5,1559.0,1113.5714285714287,Family,1,4997.118279569892,3352.9583333333335,0.24,36,0
893,Vauxhall Insignia,2950,79000,2011,4,Petrol,Hatchback,1.8,Manual,5.0,5.0,Euro 5,0,79000,12,Medium (1.4–2.0L),6583.333333333333,7.989560449333865,11.27720313144916,10+,vauxhall insignia,0,Vauxhall,Insignia,Normal,108000,-29000,0.3333333333333333,590.0,226.92307692307693,Family,1,4633.5329670329675,3644.3333333333335,0.36,144,0
894,Vauxhall Corsa,10698,22782,2020,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6,0,22782,3,Small (≤1.4L),7594.0,9.277812087091196,10.033726029459856,0-3,vauxhall corsa,0,Vauxhall,Corsa,Normal,27000,-4218,1.0,2139.6,2674.5,Family,1,4633.5329670329675,4975.198198198198,0.24,9,0
895,Vauxhall Corsa,10698,22782,2020,3,Petrol,Hatchback,1.2,Manual,5.0,5.0,Euro 6,0,22782,3,Small (≤1.4L),7594.0,9.277812087091196,10.033726029459856,0-3,vauxhall corsa,0,Vauxhall,Corsa,Normal,27000,-4218,1.0,2139.6,2674.5,Family,1,4633.5329670329675,4975.198198198198,0.24,9,0
896,Vauxhall Meriva,3100,61000,2011,2,Petrol,MPV,1.4,Manual,5.0,5.0,Euro 5,1,61000,12,Small (≤1.4L),5083.333333333333,8.039157390473237,11.018629143155449,10+,vauxhall meriva,0,Vauxhall,Meriva,Normal,108000,-47000,0.16666666666666666,620.0,238.46153846153845,Family,1,4633.5329670329675,4355.2,0.27999999999999997,144,0
897,Vauxhall Corsa,6199,30000,2014,1,Petrol,Hatchback,1.2,Manual,3.0,5.0,Euro 5,0,30000,9,Small (≤1.4L),3333.3333333333335,8.73214326770192,10.308952660644293,6-10,vauxhall corsa,0,Vauxhall,Corsa,Low,81000,-51000,0.1111111111111111,1239.8,619.9,Small,1,4633.5329670329675,4975.198198198198,0.24,81,0
898,Vauxhall Insignia,3990,138717,2016,3,Diesel,Hatchback,1.6,Automatic,5.0,5.0,Euro 6,0,138717,7,Medium (1.4–2.0L),19816.714285714286,8.29154650988391,11.840191165482938,6-10,vauxhall insignia,0,Vauxhall,Insignia,High,63000,75717,0.42857142857142855,798.0,498.75,Family,1,4633.5329670329675,3644.3333333333335,0.32,49,0
899,Honda Civic,5490,52500,2009,3,Petrol,Hatchback,1.8,Automatic,5.0,5.0,Euro 5,0,52500,14,Medium (1.4–2.0L),3750.0,8.610683534503575,10.868568448579715,10+,honda civic,0,Honda,Civic,Low,126000,-73500,0.21428571428571427,1098.0,366.0,Family,1,3825.2115384615386,4462.3877551020405,0.36,196,0
