,Registration_Year,Fuel type,Body type,Engine,Gearbox,Emission Class,Car_Age,Mileage_per_Year,Log_Price,Log_Mileage,Brand,Model,Car_Age_Squared,Premium_Age,Mileage_Age_Interaction,Mileage_per_Age,Age_3_plus,Age_5_plus,Age_8_plus,Engine_Age,Engine_per_Year,Mileage_Ratio,Mileage_Above_Normal,Is_New,Is_Old,Lifecycle_Stage,Is_Early_Life,Is_Mid_Life,Is_End_of_Life,Remaining_Life,Depreciation_Phase,Brand_Tier,Brand_Strength,Brand_Residual_Score,Age_Adjusted_Mileage
2252,2010,Diesel,Hatchback,1.6,Manual,Euro 5,13,10445.0,7.823645930834952,11.818828031452204,Volkswagen,Golf Plus,169,0,153.64476440887864,0.844202002246586,10,8,5,20.8,0.1142857142857143,0.8704166666666666,-1555.0,0,1,Late,0,0,1,2,0.8666666666666667,Upper_Mid,2,0.14285714285714285,5.909414015726102
2253,2011,Diesel,Hatchback,2.2,Manual,Euro 4,12,10250.0,7.897296472595885,11.719939634354557,Honda,Civic,144,0,140.63927561225466,0.9015338180272736,9,7,4,26.400000000000002,0.16923076923076924,0.8541666666666666,-1750.0,0,1,Late,0,0,1,3,0.8,Upper_Mid,2,0.15384615384615385,5.859969817177278
2254,2011,Diesel,Saloon,2.0,Manual,Euro 5,12,11333.333333333334,8.15908865466791,11.820410164718188,BMW,3 Series,144,12,141.84492197661825,0.9092623203629375,9,7,4,24.0,0.15384615384615385,0.9444444444444445,-666.6666666666661,0,1,Late,0,0,1,3,0.8,Premium,3,0.23076923076923078,3.9401367215727294
2255,2014,Diesel,SUV,1.8,Manual,Euro 5,9,8509.888888888889,8.778017809698136,11.246208742283606,Mitsubishi,ASX,81,0,101.21587868055246,1.1246208742283605,6,4,1,16.2,0.18,0.7091574074074074,-3490.1111111111113,0,0,Mid,0,1,0,6,0.6,Mid,1,0.1,11.246208742283606
2256,2010,Diesel,Coupe,2.0,Manual,Euro 5,13,7701.2307692307695,8.185907481482324,11.514084792690074,BMW,1 Series,169,13,149.68310230497096,0.822434628049291,10,8,5,26.0,0.14285714285714285,0.6417692307692308,-4298.7692307692305,0,1,Late,0,0,1,2,0.8666666666666667,Premium,3,0.21428571428571427,3.8380282642300245
2257,2010,Petrol,Hatchback,1.0,Manual,Euro 4,13,4307.692307692308,7.691656822810547,10.933106969717286,Peugeot,107,169,0,142.13039060632474,0.7809362121226633,10,8,5,13.0,0.07142857142857142,0.358974358974359,-7692.307692307692,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,10.933106969717286
2258,2017,Diesel,Hatchback,1.6,Manual,Euro 6,6,12834.833333333334,8.779557455883728,11.251677577122404,Vauxhall,Insignia,36,0,67.51006546273442,1.6073825110174862,3,1,0,9.600000000000001,0.2285714285714286,1.0695694444444446,834.8333333333339,0,0,Mid,0,1,0,9,0.4,Budget,0,0.0,11.251677577122404
2259,2011,Petrol,Hatchback,1.2,Manual,Euro 4,12,4764.166666666667,7.43543801981455,10.953784564258015,Proton,Savvy,144,0,131.44541477109618,0.842598812635232,9,7,4,14.399999999999999,0.0923076923076923,0.3970138888888889,-7235.833333333333,0,1,Late,0,0,1,3,0.8,Budget,0,0.0,10.953784564258015
2260,2015,Petrol,Hatchback,1.2,Manual,Euro 6,8,9754.125,8.354674261918463,11.264887093123,Fiat,500,64,0,90.119096744984,1.2516541214581112,5,3,0,9.6,0.13333333333333333,0.81284375,-2245.875,0,0,Mid,0,1,0,7,0.5333333333333333,Mid,1,0.1111111111111111,11.264887093123
2261,2019,Petrol Hybrid,Hatchback,1.5,Automatic,Euro 6,4,12794.75,9.472704636443671,10.843084570640515,Toyota,Yaris,16,0,43.37233828256206,2.168616914128103,1,0,0,6.0,0.3,1.0662291666666666,794.75,0,0,Early,1,0,0,11,0.26666666666666666,Upper_Mid,2,0.4,5.421542285320258
2262,2021,Petrol,Hatchback,1.0,Manual,Euro 6,2,5750.0,9.683401821321157,9.35010231435134,Volkswagen,Polo,4,0,18.70020462870268,3.1167007714504464,0,0,0,2.0,0.3333333333333333,0.4791666666666667,-6250.0,1,0,New,0,0,0,13,0.13333333333333333,Upper_Mid,2,0.6666666666666666,4.67505115717567
2263,2012,Diesel,Hatchback,2.0,Manual,Euro 5,11,7272.727272727273,8.7787879291047,11.289781913656018,BMW,1 Series,121,11,124.1876010502162,0.9408151594713349,8,6,3,22.0,0.16666666666666666,0.6060606060606061,-4727.272727272727,0,1,Late,0,0,1,4,0.7333333333333333,Premium,3,0.25,3.7632606378853395
2264,2011,Petrol,MPV,1.4,Manual,Euro 5,12,9703.583333333334,8.699348067653093,11.665157161869814,Volkswagen,Sharan,144,0,139.98188594243777,0.8973197816822934,9,7,4,16.799999999999997,0.10769230769230768,0.8086319444444445,-2296.416666666666,0,1,Late,0,0,1,3,0.8,Upper_Mid,2,0.15384615384615385,5.832578580934907
2265,2015,Diesel,SUV,2.0,Manual,Euro 5,8,14000.0,8.98594603876032,11.626254150277232,Skoda,Yeti,64,0,93.01003320221785,1.2918060166974703,5,3,0,16.0,0.2222222222222222,1.1666666666666667,2000.0,0,0,Mid,0,1,0,7,0.5333333333333333,Upper_Mid,2,0.2222222222222222,5.813127075138616
2266,2009,Petrol,Hatchback,1.3,Manual,Euro 4,14,6500.0,7.7406644019172415,11.418614785498988,Ford,Fiesta,196,0,159.86060699698584,0.7612409856999326,11,9,6,18.2,0.08666666666666667,0.5416666666666666,-5500.0,0,1,Late,0,0,1,1,0.9333333333333333,Mid,1,0.06666666666666667,11.418614785498988
2267,2010,Petrol,SUV,1.3,Manual,Euro 4,13,7930.692307692308,8.003028666384733,11.543444970636966,Toyota,Urbancruiser,169,0,150.06478461828056,0.8245317836169261,10,8,5,16.900000000000002,0.09285714285714286,0.6608910256410256,-4069.3076923076924,0,1,Late,0,0,1,2,0.8666666666666667,Upper_Mid,2,0.14285714285714285,5.771722485318483
2268,2014,Diesel,Estate,1.6,Manual,Euro 5,9,8838.555555555555,8.29154650988391,11.284103320924077,Skoda,Fabia Diesel Estate,81,0,101.55692988831669,1.1284103320924077,6,4,1,14.4,0.16,0.7365462962962962,-3161.4444444444453,0,0,Mid,0,1,0,6,0.6,Upper_Mid,2,0.2,5.642051660462038
2269,2011,Petrol,Hatchback,1.2,Manual,Euro 5,12,3083.3333333333335,8.852950887099581,10.51867319162636,Volkswagen,Polo,144,0,126.22407829951632,0.8091287070481816,9,7,4,14.399999999999999,0.0923076923076923,0.2569444444444445,-8916.666666666666,0,1,Late,0,0,1,3,0.8,Upper_Mid,2,0.15384615384615385,5.25933659581318
2270,2011,Diesel,Saloon,2.0,Manual,Euro 5,12,8083.333333333333,8.29154650988391,11.48246625748552,BMW,3 Series,144,12,137.78959508982624,0.8832666351911939,9,7,4,24.0,0.15384615384615385,0.673611111111111,-3916.666666666667,0,1,Late,0,0,1,3,0.8,Premium,3,0.23076923076923078,3.827488752495173
2271,2001,Petrol,Saloon,2.0,Manual,Euro 4,22,3322.318181818182,7.309881485824787,11.199460519143054,Audi,A4,484,22,246.3881314211472,0.486933066049698,19,17,14,44.0,0.08695652173913043,0.2768598484848485,-8677.681818181818,0,1,Late,0,0,1,0,1.4666666666666666,Premium,3,0.13043478260869565,3.733153506381018
2272,2008,Petrol,Hatchback,2.5,Manual,Euro 4,15,5477.066666666667,8.698681067461614,11.31637515792554,Ford,Focus,225,0,169.7456273688831,0.7072734473703463,12,10,7,37.5,0.15625,0.45642222222222223,-6522.933333333333,0,1,Late,0,0,1,0,1.0,Mid,1,0.0625,11.31637515792554
2273,2015,Petrol,Hatchback,1.2,Manual,Euro 6,8,9754.125,8.354674261918463,11.264887093123,Fiat,500,64,0,90.119096744984,1.2516541214581112,5,3,0,9.6,0.13333333333333333,0.81284375,-2245.875,0,0,Mid,0,1,0,7,0.5333333333333333,Mid,1,0.1111111111111111,11.264887093123
2274,2021,Petrol,Hatchback,1.0,Manual,Euro 6,2,5750.0,9.678467241209058,9.35010231435134,Volkswagen,Polo,4,0,18.70020462870268,3.1167007714504464,0,0,0,2.0,0.3333333333333333,0.4791666666666667,-6250.0,1,0,New,0,0,0,13,0.13333333333333333,Upper_Mid,2,0.6666666666666666,4.67505115717567
2275,2021,Petrol,Hatchback,1.0,Manual,Euro 6,2,5750.0,9.678467241209058,9.35010231435134,Volkswagen,Polo,4,0,18.70020462870268,3.1167007714504464,0,0,0,2.0,0.3333333333333333,0.4791666666666667,-6250.0,1,0,New,0,0,0,13,0.13333333333333333,Upper_Mid,2,0.6666666666666666,4.67505115717567
2276,2007,Diesel,Saloon,2.1,Automatic,Euro 4,16,7143.6875,7.6004023345004,11.646573100838244,Mercedes,C Class,256,16,186.3451696134119,0.6850925353434262,13,11,8,33.6,0.12352941176470589,0.5953072916666666,-4856.3125,0,1,Late,0,0,1,0,1.0666666666666667,Premium,3,0.1764705882352941,3.8821910336127483
2277,2008,Petrol,Hatchback,1.4,Manual,Euro 4,15,7333.333333333333,7.487173694213739,11.608235644774552,Vauxhall,Astra,225,0,174.1235346716183,0.7255147277984095,12,10,7,21.0,0.0875,0.611111111111111,-4666.666666666667,0,1,Late,0,0,1,0,1.0,Budget,0,0.0,11.608235644774552
2278,2015,Petrol,Hatchback,1.6,Manual,Euro 5,8,7250.0,9.081938657171658,10.968198289528557,Volvo,V40,64,0,87.74558631622845,1.2186886988365062,5,3,0,12.8,0.17777777777777778,0.6041666666666666,-4750.0,0,0,Mid,0,1,0,7,0.5333333333333333,Premium,3,0.3333333333333333,3.656066096509519
2279,2010,Petrol,MPV,1.4,Manual,Euro 5,13,5307.692307692308,7.972466015974565,11.141861783579396,Kia,Venga,169,0,144.84420318653216,0.7958472702556711,10,8,5,18.2,0.09999999999999999,0.4423076923076923,-6692.307692307692,0,1,Late,0,0,1,2,0.8666666666666667,Mid,1,0.07142857142857142,11.141861783579396
2280,2021,Petrol,Hatchback,1.2,Manual,Euro 6,2,21174.5,9.45735668770195,10.65370008705053,Peugeot,208,4,0,21.30740017410106,3.5512333623501764,0,0,0,2.4,0.39999999999999997,1.7645416666666667,9174.5,1,0,New,0,0,0,13,0.13333333333333333,Mid,1,0.3333333333333333,10.65370008705053
2281,2013,Petrol,Convertible,1.6,Manual,Euro 5,10,4900.0,8.611593866837723,10.799575577092764,Citroen,DS3 Cabrio,100,0,107.99575577092764,0.981779597917524,7,5,2,16.0,0.14545454545454548,0.4083333333333333,-7100.0,0,1,Mid,0,1,0,5,0.6666666666666666,Mid,1,0.09090909090909091,10.799575577092764
2282,2012,Diesel,Hatchback,2.0,Manual,Euro 5,11,7454.545454545455,8.069342366811636,11.314474526246393,Vauxhall,Astra,121,0,124.45921978871033,0.9428728771871994,8,6,3,22.0,0.16666666666666666,0.6212121212121212,-4545.454545454545,0,1,Late,0,0,1,4,0.7333333333333333,Budget,0,0.0,11.314474526246393
2283,2018,Petrol,Hatchback,1.1,Manual,Euro 6,5,10440.0,8.872066513408342,10.86283777387073,Ford,Fiesta,25,0,54.31418886935365,1.8104729623117883,2,0,0,5.5,0.18333333333333335,0.87,-1560.0,0,0,Early,1,0,0,10,0.3333333333333333,Mid,1,0.16666666666666666,10.86283777387073
2284,2007,Petrol,Hatchback,2.3,Manual,Euro 4,16,6045.1875,8.476371196895983,11.479606502177372,Mazda,Mazda3,256,0,183.67370403483795,0.675270970716316,13,11,8,36.8,0.13529411764705881,0.503765625,-5954.8125,0,1,Late,0,0,1,0,1.0666666666666667,Upper_Mid,2,0.11764705882352941,5.739803251088686
2285,2011,Petrol,Hatchback,1.3,Manual,Euro 5,12,7499.916666666667,8.00469951054955,11.40755383813956,Ford,Fiesta,144,0,136.8906460576747,0.8775041413953507,9,7,4,15.600000000000001,0.1,0.6249930555555556,-4500.083333333333,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.40755383813956
2286,2021,Petrol,Hatchback,1.0,Manual,Euro 6,2,24954.0,9.383452989684828,10.817936589530913,Renault,Clio,4,0,21.635873179061825,3.6059788631769707,0,0,0,2.0,0.3333333333333333,2.0795,12954.0,1,0,New,0,0,0,13,0.13333333333333333,Mid,1,0.3333333333333333,10.817936589530913
2287,2008,Diesel,Convertible,2.0,Manual,Euro 4,15,9382.733333333334,7.822044008185619,11.854676600795852,Audi,A3 Cabriolet,225,15,177.8201490119378,0.7409172875497407,12,10,7,30.0,0.125,0.7818944444444444,-2617.2666666666664,0,1,Late,0,0,1,0,1.0,Premium,3,0.1875,3.9515588669319506
2288,2011,Petrol,Hatchback,1.4,Manual,Euro 5,12,1857.1666666666667,8.611593866837723,10.011713957606998,Vauxhall,Corsa,144,0,120.14056749128397,0.7701318428928461,9,7,4,16.799999999999997,0.10769230769230768,0.1547638888888889,-10142.833333333334,0,1,Late,0,0,1,3,0.8,Budget,0,0.0,10.011713957606998
2289,2014,Diesel,Saloon,2.2,Manual,Euro 6,9,9111.111111111111,8.787220328629298,11.314474526246393,Mazda,Mazda3,81,0,101.83027073621753,1.1314474526246392,6,4,1,19.8,0.22000000000000003,0.7592592592592593,-2888.8888888888887,0,0,Mid,0,1,0,6,0.6,Upper_Mid,2,0.2,5.657237263123196
2290,2017,Diesel,Hatchback,1.6,Manual,Euro 6,6,19147.166666666668,8.973984926689743,11.651669498147209,Vauxhall,Insignia,36,0,69.91001698888326,1.66452421402103,3,1,0,9.600000000000001,0.2285714285714286,1.5955972222222223,7147.166666666668,0,0,Mid,0,1,0,9,0.4,Budget,0,0.0,11.651669498147209
2291,2015,Petrol,Hatchback,1.0,Automatic,Euro 6,8,11825.0,8.83200393125627,11.45741275503997,Ford,Fiesta,64,0,91.65930204031976,1.2730458616711078,5,3,0,8.0,0.1111111111111111,0.9854166666666667,-175.0,0,0,Mid,0,1,0,7,0.5333333333333333,Mid,1,0.1111111111111111,11.45741275503997
2292,2015,Diesel,Hatchback,1.6,Manual,Euro 5,8,9558.25,8.823206220552741,11.244601476575475,Ford,Focus,64,0,89.9568118126038,1.2494001640639416,5,3,0,12.8,0.17777777777777778,0.7965208333333333,-2441.75,0,0,Mid,0,1,0,7,0.5333333333333333,Mid,1,0.1111111111111111,11.244601476575475
2293,2011,Petrol,Hatchback,1.0,Automatic,Euro 5,12,5250.0,8.476371196895983,11.05089000537367,Citroen,C1,144,0,132.61068006448403,0.8500684619518208,9,7,4,12.0,0.07692307692307693,0.4375,-6750.0,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.05089000537367
2294,2012,Petrol,Hatchback,1.2,Manual,Euro 5,11,5700.0,7.575584651557793,11.046116726621012,Ford,KA,121,0,121.50728399283113,0.9205097272184176,8,6,3,13.2,0.09999999999999999,0.475,-6300.0,0,1,Late,0,0,1,4,0.7333333333333333,Mid,1,0.08333333333333333,11.046116726621012
2295,2014,Diesel,MPV,1.6,Manual,Euro 5,9,5555.555555555556,8.98594603876032,10.819778284410283,Ford,Grand C-max,81,0,97.37800455969256,1.0819778284410284,6,4,1,14.4,0.16,0.46296296296296297,-6444.444444444444,0,0,Mid,0,1,0,6,0.6,Mid,1,0.1,10.819778284410283
2296,2010,Diesel,Estate,2.0,Manual,Euro 4,13,6692.307692307692,8.852950887099581,11.37366339763672,Skoda,Octavia,169,0,147.85762416927736,0.8124045284026229,10,8,5,26.0,0.14285714285714285,0.5576923076923077,-5307.692307692308,0,1,Late,0,0,1,2,0.8666666666666667,Upper_Mid,2,0.14285714285714285,5.68683169881836
2297,2017,Petrol,Hatchback,1.1,Manual,Euro 6,6,12405.666666666666,8.7787879291047,11.21766810568071,Renault,Clio,36,0,67.30600863408426,1.6025240150972444,3,1,0,6.6000000000000005,0.15714285714285717,1.0338055555555554,405.66666666666606,0,0,Mid,0,1,0,9,0.4,Mid,1,0.14285714285714285,11.21766810568071
2298,2021,Petrol,Hatchback,1.0,Manual,Euro 6,2,24954.0,9.383452989684828,10.817936589530913,Renault,Clio,4,0,21.635873179061825,3.6059788631769707,0,0,0,2.0,0.3333333333333333,2.0795,12954.0,1,0,New,0,0,0,13,0.13333333333333333,Mid,1,0.3333333333333333,10.817936589530913
2299,2013,Petrol,Hatchback,1.2,Manual,Euro 5,10,5797.8,8.852950887099581,10.967818907227365,Volkswagen,Polo,100,0,109.67818907227365,0.9970744461115786,7,5,2,12.0,0.10909090909090909,0.48315,-6202.2,0,1,Mid,0,1,0,5,0.6666666666666666,Upper_Mid,2,0.18181818181818182,5.483909453613682
2300,2015,Diesel,Coupe,2.1,Automatic,Euro 5,8,15250.0,8.7787879291047,11.711776323715394,Mercedes,C Class,64,8,93.69421058972316,1.3013084804128217,5,3,0,16.8,0.23333333333333334,1.2708333333333333,3250.0,0,0,Mid,0,1,0,7,0.5333333333333333,Premium,3,0.3333333333333333,3.903925441238465
2301,2015,Diesel,Hatchback,1.6,Automatic,Euro 6,8,12337.5,8.860782895806315,11.499840225421574,Audi,A1,64,8,91.99872180337259,1.2777600250468415,5,3,0,12.8,0.17777777777777778,1.028125,337.5,0,0,Mid,0,1,0,7,0.5333333333333333,Premium,3,0.3333333333333333,3.8332800751405247
2302,2012,Petrol,Hatchback,1.3,Manual,Euro 5,11,6276.0,8.647343875881283,11.142383386651291,Toyota,Yaris,121,0,122.5662172531642,0.9285319488876076,8,6,3,14.3,0.10833333333333334,0.523,-5724.0,0,1,Late,0,0,1,4,0.7333333333333333,Upper_Mid,2,0.16666666666666666,5.571191693325646
2303,2015,Diesel,Estate,1.6,Manual,Euro 5,8,14750.0,8.697846691109495,11.6784399034478,Skoda,Superb,64,0,93.4275192275824,1.297604433716422,5,3,0,12.8,0.17777777777777778,1.2291666666666667,2750.0,0,0,Mid,0,1,0,7,0.5333333333333333,Upper_Mid,2,0.2222222222222222,5.8392199517239
2304,2008,Petrol,Hatchback,2.0,Automatic,Euro 4,15,4600.0,8.746716349694486,11.141861783579396,Volkswagen,Scirocco,225,0,167.12792675369093,0.6963663614737122,12,10,7,30.0,0.125,0.38333333333333336,-7400.0,0,1,Late,0,0,1,0,1.0,Upper_Mid,2,0.125,5.570930891789698
2305,2015,Diesel,MPV,1.3,Manual,Euro 6,8,3562.5,8.955448122347393,10.257659366256744,Fiat,500L,64,0,82.06127493005395,1.1397399295840827,5,3,0,10.4,0.14444444444444446,0.296875,-8437.5,0,0,Mid,0,1,0,7,0.5333333333333333,Mid,1,0.1111111111111111,10.257659366256744
2306,2013,Diesel,Coupe,2.0,Automatic,Euro 5,10,9600.0,8.7787879291047,11.472103470449971,Audi,TT,100,10,114.72103470449971,1.0429184973136338,7,5,2,20.0,0.18181818181818182,0.8,-2400.0,0,1,Mid,0,1,0,5,0.6666666666666666,Premium,3,0.2727272727272727,3.8240344901499905
2307,2012,Diesel,SUV,1.5,Manual,Euro 5,11,14795.727272727272,8.00469951054955,11.99998899308065,Nissan,Qashqai,121,0,131.99987892388717,0.9999990827567209,8,6,3,16.5,0.125,1.2329772727272728,2795.727272727272,0,1,Late,0,0,1,4,0.7333333333333333,Mid,1,0.08333333333333333,11.99998899308065
2308,2019,Petrol,Coupe,1.5,Automatic,Euro 6,4,6651.75,9.775597361230211,10.18892961804456,BMW,2 Series,16,4,40.75571847217824,2.037785923608912,1,0,0,6.0,0.3,0.5543125,-5348.25,0,0,Early,1,0,0,11,0.26666666666666666,Premium,3,0.6000000000000001,3.39630987268152
2309,2013,Petrol,Hatchback,1.2,Automatic,Euro 5,10,3170.0,9.305195902988862,10.364071959865372,Volkswagen,Beetle,100,0,103.64071959865372,0.9421883599877611,7,5,2,12.0,0.10909090909090909,0.26416666666666666,-8830.0,0,1,Mid,0,1,0,5,0.6666666666666666,Upper_Mid,2,0.18181818181818182,5.182035979932686
2310,2018,Petrol,Hatchback,1.4,Manual,Euro 6,5,6800.0,8.366370301681654,10.4341158035983,Vauxhall,Corsa,25,0,52.1705790179915,1.7390193005997165,2,0,0,7.0,0.2333333333333333,0.5666666666666667,-5200.0,0,0,Early,1,0,0,10,0.3333333333333333,Budget,0,0.0,10.4341158035983
2311,2011,Diesel,Hatchback,1.6,Manual,Euro 5,12,7172.416666666667,8.555451903533328,11.362904579125926,Volkswagen,Golf,144,0,136.35485494951112,0.8740695830096866,9,7,4,19.200000000000003,0.12307692307692308,0.5977013888888889,-4827.583333333333,0,1,Late,0,0,1,3,0.8,Upper_Mid,2,0.15384615384615385,5.681452289562963
2312,2013,Petrol,MPV,1.0,Manual,Euro 5,10,6100.0,8.507142855562735,11.018629143155447,Ford,B-max,100,0,110.18629143155448,1.001693558468677,7,5,2,10.0,0.09090909090909091,0.5083333333333333,-5900.0,0,1,Mid,0,1,0,5,0.6666666666666666,Mid,1,0.09090909090909091,11.018629143155447
2313,2008,Diesel,Convertible,3.0,Automatic,Euro 4,15,7751.666666666667,8.365206834418355,11.663713354092298,BMW,3 SERIES,225,15,174.95570031138448,0.7289820846307686,12,10,7,45.0,0.1875,0.6459722222222223,-4248.333333333333,0,1,Late,0,0,1,0,1.0,Premium,3,0.1875,3.8879044513640992
2314,2015,Diesel,Hatchback,1.3,Manual,Euro 6,8,12746.375,8.432724034789787,11.532443738116108,Vauxhall,Corsa,64,0,92.25954990492886,1.2813826375684565,5,3,0,10.4,0.14444444444444446,1.0621979166666666,746.375,0,0,Mid,0,1,0,7,0.5333333333333333,Budget,0,0.0,11.532443738116108
2315,2013,Petrol,Hatchback,1.8,Manual,Euro 5,10,9337.9,8.293799608846818,11.444421759536338,Vauxhall,Insignia,100,0,114.44421759536338,1.0404019781396672,7,5,2,18.0,0.16363636363636364,0.7781583333333333,-2662.1000000000004,0,1,Mid,0,1,0,5,0.6666666666666666,Budget,0,0.0,11.444421759536338
2316,2009,Diesel,Hatchback,1.4,Manual,Euro 4,14,8556.07142857143,7.820037989458753,11.693453748143089,Ford,Fiesta,196,0,163.70835247400325,0.7795635832095392,11,9,6,19.599999999999998,0.09333333333333332,0.7130059523809524,-3443.9285714285706,0,1,Late,0,0,1,1,0.9333333333333333,Mid,1,0.06666666666666667,11.693453748143089
2317,2017,Diesel,Hatchback,1.5,Manual,Euro 6,6,5890.0,9.332115428902105,10.472770745873689,Infiniti,Q30,36,0,62.83662447524213,1.4961101065533842,3,1,0,9.0,0.21428571428571427,0.49083333333333334,-6110.0,0,0,Mid,0,1,0,9,0.4,Premium,3,0.42857142857142855,3.490923581957896
2318,2008,Petrol,Hatchback,1.2,Manual,Euro 4,15,8049.4,7.309881485824787,11.70140303457552,Seat,Ibiza,225,0,175.5210455186328,0.73133768966097,12,10,7,18.0,0.075,0.6707833333333333,-3950.6000000000004,0,1,Late,0,0,1,0,1.0,Upper_Mid,2,0.125,5.85070151728776
2319,2019,Petrol,SUV,1.6,Manual,Euro 6,4,11365.5,9.305650551780507,10.724632091159428,Nissan,Juke,16,0,42.89852836463771,2.1449264182318855,1,0,0,6.4,0.32,0.947125,-634.5,0,0,Early,1,0,0,11,0.26666666666666666,Mid,1,0.2,10.724632091159428
2320,2005,Petrol,Convertible,2.0,Automatic,Euro 4,18,5277.777777777777,8.181720455128108,11.461632170582678,Volkswagen,Beetle,324,0,206.3093790704882,0.6032437984517199,15,13,10,36.0,0.10526315789473684,0.43981481481481477,-6722.222222222223,0,1,Late,0,0,1,0,1.2,Upper_Mid,2,0.10526315789473684,5.730816085291339
2321,2015,Petrol,Hatchback,1.2,Manual,Euro 5,8,8165.375,8.29154650988391,11.08709947377011,Ford,KA,64,0,88.69679579016088,1.2318999415300123,5,3,0,9.6,0.13333333333333333,0.6804479166666667,-3834.625,0,0,Mid,0,1,0,7,0.5333333333333333,Mid,1,0.1111111111111111,11.08709947377011
2322,2011,Petrol,Hatchback,1.2,Manual,Euro 5,12,5768.166666666667,8.29154650988391,11.1450162233885,Fiat,500,144,0,133.740194680662,0.8573089402606539,9,7,4,14.399999999999999,0.0923076923076923,0.48068055555555556,-6231.833333333333,0,1,Late,0,0,1,3,0.8,Mid,1,0.07692307692307693,11.1450162233885
2323,2012,Petrol,Hatchback,1.2,Manual,Euro 5,11,6727.272727272727,8.1886891244442,11.211820372186306,Vauxhall,Corsa,121,0,123.33002409404936,0.9343183643488588,8,6,3,13.2,0.09999999999999999,0.5606060606060606,-5272.727272727273,0,1,Late,0,0,1,4,0.7333333333333333,Budget,0,0.0,11.211820372186306
2324,2015,Diesel,Saloon,2.0,Automatic,Euro 6,8,12641.375,9.116029692504942,11.52417198510996,BMW,3 Series,64,8,92.19337588087969,1.2804635539011067,5,3,0,16.0,0.2222222222222222,1.0534479166666666,641.375,0,0,Mid,0,1,0,7,0.5333333333333333,Premium,3,0.3333333333333333,3.84139066170332
2325,2013,Diesel,SUV,1.5,Manual,Euro 5,10,8999.9,8.516192691082654,11.40755383813956,Nissan,Juke,100,0,114.0755383813956,1.0370503489217782,7,5,2,15.0,0.13636363636363635,0.7499916666666666,-3000.1000000000004,0,1,Mid,0,1,0,5,0.6666666666666666,Mid,1,0.09090909090909091,11.40755383813956
2326,2013,Diesel,Estate,1.6,Manual,Euro 5,10,8200.0,8.59877317840866,11.314474526246393,Kia,Ceed,100,0,113.14474526246393,1.0285885932951266,7,5,2,16.0,0.14545454545454548,0.6833333333333333,-3800.0,0,1,Mid,0,1,0,5,0.6666666666666666,Mid,1,0.09090909090909091,11.314474526246393
